Campaign,Browser,Device Type,Operating System,Supply Vendor,User Hour Of Week,Partner Cost (USD),01 - Total Click + View Conversions
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,google,163,1.092672921,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,google,164,1.130585675,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,google,165,1.573874886,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,google,166,1.893953148,9
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,google,167,2.167562901,15
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,one display,21,1.165428426,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,one display,22,1.132007202,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,one display,116,1.039790716,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,one display,166,1.146772887,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,one display,167,1.100879378,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,22,1.108918863,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,69,1.036201884,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,70,1.218011808,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,71,1.066821254,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,93,1.000025849,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,94,1.141445964,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,95,1.151509607,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,openx,116,1.067130735,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,0,1.013304141,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,15,1.018273346,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,16,1.041183335,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,17,1.098916678,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,18,1.086909001,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,19,1.350822049,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,20,1.338775675,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,21,1.469730309,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,22,1.401141871,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,23,1.326757401,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,45,1.088564385,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,46,1.027355831,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,47,1.015043693,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,69,1.116001874,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,70,1.160107521,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,71,1.01434037,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,89,1.181746213,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,90,1.151551206,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,93,1.167996697,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,94,1.271571055,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,95,1.180697156,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,115,1.131037035,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,116,1.322166689,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,117,1.106945296,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,118,1.152965652,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,135,1.019972087,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,138,1.06975108,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,141,1.317801819,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,142,1.193878714,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,143,1.011960861,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,158,1.018136766,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,161,1.098092174,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,165,1.1791066,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,166,1.244971454,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,rubicon,167,1.410519393,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,smartadserver,19,6.724209159,11
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,smartadserver,20,2.098261006,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,smartadserver,91,4.783817149,7
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,smartadserver,92,1.411967588,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,smartadserver,163,3.793611055,7
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,smartadserver,164,1.148438107,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,20,1.054809427,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,21,1.132946343,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,22,1.219370715,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,45,1.077136976,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,70,1.027270493,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,90,1.009538728,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,93,1.056901057,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,94,1.164500762,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,95,1.089404976,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,115,1.049805633,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,116,1.246033013,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,Mobile,Other,sovrn,117,1.178954987,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,PC,Windows10,google,,5.177886118,14
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,Chrome,PC,Windows7,google,,2.777234899,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android51,google,,3.24233294,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android60,google,,6.129143875,15
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android70,google,,6.259365486,20
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android71,google,,3.725300302,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android80,google,,8.905082626,25
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android80,google,94,1.014012194,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,,11.4431648,29
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,69,1.162977344,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,93,1.246395615,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,94,1.448530076,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,95,1.431185145,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,115,1.052181685,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,116,1.254256612,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,117,1.311171169,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,118,1.220575118,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,119,1.048346124,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Android81,google,142,1.206266447,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,,44.01238415,125
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,0,1.979452422,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,1,1.300222288,12
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,8,1.191510285,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,9,1.749920814,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,10,1.76111491,17
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,11,1.835573046,13
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,12,1.643829152,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,13,1.518782277,13
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,14,1.317575072,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,15,1.632874843,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,16,1.564688865,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,17,1.474516868,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,18,1.346511045,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,19,1.716193489,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,20,2.146879734,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,21,2.553763892,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,22,2.761541653,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,23,2.732784322,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,24,1.442357638,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,32,1.042990013,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,33,1.955291057,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,34,2.086533263,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,35,1.586118236,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,36,1.820782668,15
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,37,1.843693323,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,38,1.603694695,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,39,1.671751242,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,40,1.518250642,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,41,1.660108118,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,42,1.83011655,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,43,1.949790934,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,44,1.890550877,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,45,2.224983118,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,46,2.690765296,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,47,2.846607925,9
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,48,2.003834922,7
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,49,1.327583862,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,56,1.649472489,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,57,2.254615469,7
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,58,1.849309029,14
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,59,1.704012268,1
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,60,2.001851714,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,61,2.172915122,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,62,2.057529892,13
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,63,2.078292363,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,64,2.076405582,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,65,2.041119896,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,66,2.216287531,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,67,2.558770326,20
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,68,2.33996385,13
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,69,3.654696225,16
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,70,3.527230108,9
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,71,2.931852517,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,72,1.836548628,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,80,2.531902021,20
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,81,2.984012902,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,82,2.585706587,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,83,2.496687282,7
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,84,2.928658245,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,85,3.281563129,12
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,86,2.942414074,9
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,87,2.497196384,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,88,2.170049335,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,89,2.615454691,7
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,90,2.740119769,20
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,91,2.478064493,12
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,92,2.665027431,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,93,3.551512109,5
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,94,4.618869074,15
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,95,4.743104579,14
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,96,1.991764508,0
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,97,1.099492821,4
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,104,1.911022716,9
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,105,2.177488489,2
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,106,1.974625455,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,107,2.253250843,6
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,108,2.418499405,3
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,109,2.452240208,8
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,110,2.140595687,17
XHK19-0399_Triumph Malaysia Q4 2019 Campaign on Xaxis Audience_01119167,WebView,Mobile,Other,google,111,2.131726434,5
